AF|09|7053002|La‘l wa Sar Jangal
AF|09|7053003|Pasāband
AF|09|7053004|Sāghar
AF|09|7053010|Shahrak
AF|09|7053012|Taywarah
AF|09|7053013|Tūlak
AF|10|7053015|Bāghrān
AF|10|7053017|Dīshū
AF|10|7053018|Garm Sēr
AF|10|7053026|Kajakī
AF|10|7053027|Lashkar Gāh
AF|10|7053028|Mūsá Qal‘ah
AF|10|7053029|Nād ‘Alī
AF|10|7053030|Nahr-e Sarāj
AF|10|7053031|Nāwah-ye Bārakzaī
AF|10|7053032|Now Zād
AF|10|7053033|Rēg-e Khān Neshīn
AF|10|7053034|Sangīn
AF|10|7053035|Wāshēr
AF|11|7053036|Adraskan
AF|11|7053037|Chisht-e Sharīf
AF|11|7053038|Farsī
AF|11|7053039|Ghōriyān
AF|11|7053040|Gulrān
AF|11|7053041|Injīl
AF|11|7053042|Karukh
AF|11|7053043|Kuhsān
AF|11|7053044|Kushk
AF|11|7053045|Kushk-e Kuhnah
AF|11|7053046|Guz̄arah
AF|11|7053047|Ōbêh
AF|11|7053048|Pas̲h̲tūn Zarghūn
AF|11|7053049|Shīnḏanḏ
AF|11|7053050|Zindah Jān
AF|13|7053051|Bagrāmī
AF|13|7053052|Chahār Āsyāb
AF|13|7053053|Deh-e Sabz
AF|13|7053054|Farzah
AF|13|7053055|Gul Darah
AF|13|7053056|Istālif
AF|13|7053057|Kalakān
AF|13|7053058|Khāk-e Jabār
AF|13|7053059|Mīr Bachah Kōṯ
AF|13|7053060|Mūsahī
AF|13|7053080|Paghmān
AF|13|7053081|Qarah Bāgh
AF|13|7053082|Saṟōbī
AF|13|7053083|Shakar Darah
AF|14|7053084|Alah Sāy
AF|14|7053085|Ḩişah-ye Awal-e Kōhistān
AF|14|7053086|Ḩişah-ye Duwum-e Kōhistān
AF|14|7053087|Kōh Band
AF|14|7053088|Maḩmūd-e Rāqī
AF|14|7053089|Nijrāb
AF|14|7053090|Tagāb
AF|23|7053179|Shāh Walī Kōṯ
AF|17|7053255|Azrah
AF|17|7053256|Barakī Barak
AF|17|7053257|Charkh
AF|17|7053258|Kharwār
AF|17|7053259|Khōshī
AF|17|7053260|Muḩammad Āghah
AF|17|7053261|Pul-e ‘Alam
AF|18|7053262|Achīn
AF|18|7053263|Batī Kōṯ
AF|18|7053264|Bihsūd
AF|18|7053265|Chaparhār
AF|18|7053266|Darah-ye Nūr
AF|18|7053267|Deh Bālā
AF|18|7053278|Dur Bābā
AF|18|7053279|Gōshtah
AF|18|7053280|Ḩişārak
AF|18|7053281|Jalālābād
AF|18|7053282|Kāmah
AF|18|7053283|Khūgyāṉī
AF|18|7053284|Kōṯ
AF|18|7053285|Kūz Kunaṟ
AF|18|7053286|La‘lpūr
AF|18|7053287|Mohmand Darah
AF|18|7053288|Nāziyān
AF|18|7053289|Pachīr wa Āgām
AF|18|7053290|Rōdāt
AF|18|7053291|Shērzād
AF|18|7053292|Shīnwār
AF|18|7053293|Surkh Rōd
AF|19|7053294|Chahār Burjak
AF|19|7053295|Kang
AF|19|7053296|Khāsh Rōd
AF|19|7053297|Zaranj
AF|23|7053298|Arghandāb
AF|23|7053299|Arghistān
AF|23|7053300|Dāmān
AF|23|7053301|Ghōrak
AF|23|7053302|Khākrēz
AF|23|7053303|Ma‘rūf
AF|23|7053304|Maywand
AF|23|7053305|Myā Neshīn
AF|23|7053306|Nēsh
AF|23|7053307|Panjwā’ī
AF|23|7053308|Rēgistān
AF|23|7053309|Shōrābak
AF|23|7053310|Spīn Bōldak
AF|23|7053311|Zhaṟêy
AF|24|7053312|‘Alīābād
AF|24|7053313|Dasht-e Archī
AF|24|7053314|Chahār Darah
AF|24|7053315|Imām Şāḩib
AF|24|7053316|Khānābād
AF|24|7053317|Qal‘ah-ye Zāl
AF|26|7053318|Bahārak
AF|26|7053319|Bangī
AF|26|7053320|Chāh Āb
AF|26|7053321|Chāl
AF|26|7053322|Darqad
AF|26|7053323|Dasht-e Qal‘ah
AF|26|7053324|Farkhār
AF|26|7053325|Hazār Sumūch
AF|26|7053326|Ishkamish
AF|26|7053327|Kalafgān
AF|26|7053328|Khwājah Bahāwuddīn
AF|26|7053329|Khwājah Ghār
AF|26|7053330|Namak Āb
AF|26|7053331|Rustāq
AF|26|7053332|Tāluqān
AF|26|7053333|Warsaj
AF|26|7053334|Yangī Qal‘ah
AF|27|7053335|Chak-e Wardak
AF|27|7053336|Dāymīrdād
AF|27|7053337|Ḩişah-ye Awal-e Bihsūd
AF|27|7053338|Jaghatū
AF|27|7053339|Jalrayz
AF|27|7053340|Maīdān Shahr
AF|27|7053341|Markaz-e Bihsūd
AF|27|7053342|Nêrkh
AF|27|7053343|Sayyidābād
AF|28|7053344|Arghandāb
AF|28|7053345|Aṯghar
AF|28|7053346|Dāychōpān
AF|28|7053347|Kākar
AF|28|7053768|Mīzān
AF|28|7053769|Now Bahār
AF|28|7053770|Shāh Jōy
AF|28|7053771|Shamulzaī
AF|28|7053772|Shīnkaī
AF|28|7053773|Tarnêk wa Jaldak
AF|29|7053774|Bêrmal
AF|29|7053775|Ḏīlah
AF|29|7053776|Giyān
AF|29|7053777|Gōmal
AF|29|7053778|Jānī Khēl
AF|29|7053779|Mutā Khān
AF|29|7053780|Nīkêh
AF|29|7053781|Ōmnah
AF|29|7053782|Urgūn
AF|29|7053783|Sar Rowẕah
AF|29|7053784|Saṟōbī
AF|29|7053785|Sharan
AF|29|7053786|Têrwō
AF|29|7053787|Wāzah Khwāh
AF|29|7053788|Wuṟ Mamay
AF|29|7053789|Yaḩyá Khēl
AF|29|7053790|Yōsuf Khēl
AF|29|7053791|Zarghūn Shahr
AF|29|7053792|Zīṟūk
AF|30|7053793|Chahār Bōlak
AF|30|7053794|Chahār Kent
AF|30|7053795|Chimtāl
AF|30|7053796|Dehdādī
AF|30|7053797|Dowlatābād
AF|30|7053798|Kaldār
AF|30|7053799|Khulm
AF|30|7053800|Kishindeh
AF|30|7053801|Mārmul
AF|30|7053802|Nahr-e Shāhī
AF|30|7053803|Shahrak-e Ḩaīratān
AF|30|7053804|Shōlgarah
AF|30|7053805|Shōr Tepah
AF|30|7053806|Zārī
AF|31|7053807|Āqchah
AF|31|7053808|Darzāb
AF|31|7053809|Faīẕābād
AF|31|7053810|Khamyāb
AF|31|7053811|Khānaqāh
AF|31|7053812|Khwājah Dū Kōh
AF|31|7053813|Mardīān
AF|31|7053814|Mingajik
AF|31|7053815|Qarqīn
AF|31|7053816|Qūsh Tepah
AF|31|7053817|Shibirghān
AF|32|7053818|Aībak
AF|32|7053819|Darah-ye Şūf-e Bālā
AF|32|7053820|Darah-ye Şūf-e Pā’īn
AF|32|7053821|Fayrōz Nakhchīr
AF|32|7053822|Ḩaẕrat-e Sulţān
AF|32|7053823|Khuram wa Sār Bāgh
AF|32|7053824|Rūy Dūāb
AF|33|7053945|Balkhāb
AF|33|7053946|Gōsfandī
AF|33|7053947|Kōhistānāt
AF|33|7053948|Sangchārak
AF|33|7053949|Sar-e Pul
AF|33|7053950|Şayād
AF|33|7053951|Sōzmah Qal‘ah
AF|34|7053952|Asadābād
AF|34|7053955|Bar Kunaṟ
AF|34|7053956|Chapah Darah
AF|34|7053957|Tsowkêy
AF|34|7053958|Dāngām
AF|34|7053959|Darah-ye Pēch
AF|34|7053960|Ghāzīābād
AF|34|7053961|Khāş Kunaṟ
AF|34|7053962|Marawarah
AF|34|7053963|Narang
AF|34|7053964|Nāṟay
AF|34|7053965|Nūrgal
AF|34|7053966|Sar Kāṉī
AF|34|7053967|Shīgal wa Shêltan
AF|34|7053968|Wuṯahpūr
AF|35|7053969|‘Alīngār
AF|35|7053970|‘Alīsheng
AF|35|7053971|Dowlat Shāh
AF|35|7053972|Mehtar Lām
AF|35|7053973|Qarghah’ī
AF|36|7053975|Aḩmadābād
AF|36|7053976|Tsamkanī
AF|36|7053977|Ḏanḏ Paṯān
AF|36|7053978|Gardez
AF|36|7053979|Jājī
AF|36|7053980|Jānī Khēl
AF|36|7053981|Lajah Aḩmad Khēl
AF|36|7053982|Sayyid Karam
AF|36|7053983|Shwāk
AF|36|7053984|Dzadrān
AF|36|7054005|Zurmat
AF|37|7054006|Bāk
AF|37|7054007|Gurbuz
AF|37|7054008|Jājī Maīdān
AF|37|7054009|Khōst
AF|37|7054013|Mandūzaī
AF|37|7054014|Mūsá Khēl
AF|37|7054015|Nādir Shāh Kōṯ
AF|37|7054016|Qalandar
AF|37|7054017|Şabarī
AF|37|7054018|Shamul
AF|37|7054019|Spērah
AF|37|7054020|Taṉaī
AF|37|7054021|Têrayzaī
AF|38|7054022|Barg-e Matāl
AF|38|7054023|Dū Āb
AF|38|7054025|Kāmdēsh
AF|38|7054026|Mandōl
AF|38|7054027|Nūrgarām
AF|38|7054028|Pārūn
AF|38|7054029|Wāmā
AF|38|7054030|Wāygal
AF|39|7054031|Chōrah
AF|39|7054032|Deh Rāwud
AF|39|7054033|Khāş Uruzgān
AF|39|7054034|Shahīd-e Ḩasās
AF|39|7054035|Tarīn Kōṯ
AF|40|7054036|Bagrām
AF|40|7054037|Chārīkār
AF|40|7054038|Jabal us Sarāj
AF|40|7054039|Kōh-e Şāfī
AF|40|7054040|Sālang
AF|40|7054041|Sayyid Khēl
AF|40|7054042|Shaykh ‘Alī
AF|40|7054043|Shīnwārī
AF|40|7054044|Siyāhgird Ghōrband
AF|40|7054324|Surkh-e Pārsā
AF|41|7054325|Gaytī
AF|41|7054326|Gīzāb
AF|41|7054327|Ishtarlay
AF|41|7054328|Kajrān
AF|41|7054329|Khadīr
AF|41|7054330|Mīr Āmōr
AF|41|7054331|Nīlī
AF|41|7054332|Sang-e Takht
AF|41|7054334|Shahristān
AF|42|7054336|‘Unābah
AF|42|7054337|Bāzārak
AF|42|7054338|Darah
AF|42|7054339|Khinj
AF|42|7054340|Parīān
AF|42|7054341|Rukhah
AF|42|7054342|Shutul
AF|32|7701545|Dara-I-Suf
AF|24|7701550|Qala-I-Zal
AF|02|7701613|Qala-i-Naw
AF|13|7729752|Kabul
AF|14|7729831|Hisa-I-Awali Panjsher
AF|24|7729833|Kunduz
AF|23|7729834|Reg
AF|19|7729835|Chakhansur
AF|06|7729836|Farah
AF|05|7732055|Bamyan
AF|08|7732056|Bahrami Shahid
AF|03|7732108|Puli Khumri
AF|13|7732182|Surobi
AF|28|7732190|Qalāt
AF|01|7732208|Kuran Wa Munjan
AF|05|7732337|Shibar
AF|40|7732339|Surkhi Parsa
AF|18|7732350|Dih Bala
AF|10|7732352|Garmsīr
AF|10|7732355|Nawa-i-Barakzayi
AF|30|7732365|Nahri Shahi
AF|30|7732367|Sholgara
AF|27|7732571|Day Mirdad
AF|24|7732594|Chahar Dara
AF|36|7732601|Tani
AF|34|7732642|Sirkanay
AF|02|7732653|Kushk-e Kuhnah
AF|39|7732654|Dāykundī
AF|27|7732663|Markazi Bihsud
AF|27|7732665|Hisa-I-Awal Bihsud
AF|27|7732666|Nirkh
AF|23|7911046|Dand
AF|30|8354719|Mazār-e Sharīf
AF|07|8741348|Dawlatabad District
AF|07|8741538|Khwaja Sabz
AF|30|8792246|Dawlatabad
AF|36|9165874|Lija Mangal
AF|31|9166292|Balkhab District
AF|11|9166336|Herat District
AF|39|9166386|Nili District
AF|14|9166418|Kohistan District
AF|36|9166448|Khost Province
AF|39|9166456|Chora District
AF|30|9166477|Kishindih District
AF|30|9166481|Dihdadi District
AF|32|9179480|Darah Sof District
AF|10|9653598|Naw Zad
AF|23|9653599|Kandahar District
AL|51|20|Rrethi i Sarandës
AL|51|30|Rrethi i Delvinës
AL|47|26|Rrethi i Tropojës
AL|40|22|Rrethi i Skraparit
AL|49|19|Rrethi i Pukës
AL|46|18|Rrethi i Pogradecit
AL|45|17|Rrethi i Përmetit
AL|48|16|Rrethi i Mirditës
AL|41|15|Rrethi i Matit
AL|43|13|Rrethi i Librazhdit
AL|47|11|Rrethi i Kukësit
AL|46|09|Rrethi i Korçës
AL|46|08|Rrethi i Kolonjës
AL|43|07|Rrethi i Gramshit
AL|45|06|Rrethi i Gjirokastrës
AL|43|04|Rrethi i Elbasanit
AL|41|02|Rrethi i Dibrës
AL|40|01|Rrethi i Beratit
AL|47|32|Rrethi i Hasit
AL|41|29|Rrethi i Bulqizës
AL|46|31|Rrethi i Devollit
AL|51|27|Rrethi i Vlorës
AL|50|28|Rrethi i Tiranës
AL|45|23|Rrethi i Tepelenës
AL|49|21|Rrethi i Shkodrës
AL|44|14|Rrethi i Lushnjës
AL|48|12|Lezhë
AL|42|10|Rrethi i Krujës
AL|44|05|Fier
AL|42|03|Durres
AL|50|33|Rrethi i Kavajës
AL|40|34|Rrethi i Kuçovës
AL|48|35|Rrethi i Kurbinit
AL|44|37|Rrethi i Mallakastrës
AL|49|36|Rrethi i Malësia e Madhe
AL|43|38|Rrethi i Peqinit
AL|40|10944368|Bashkia Berat
AL|40|10944369|Bashkia Kuçovë
AL|40|10944370|Bashkia Poliçan
AL|40|10944371|Bashkia Skrapar
AL|40|10944372|Bashkia Ura Vajgurore
AL|41|10944373|Bashkia Bulqizë
AL|41|10944374|Bashkia Dibër
AL|41|10944375|Bashkia Klos
AL|41|10944376|Bashkia Mat
AL|42|10944377|Bashkia Durrës
AL|42|10944378|Bashkia Krujë
AL|42|10944379|Bashkia Shijak
AL|43|10944380|Bashkia Elbasan
AL|43|10944381|Bashkia Belsh
AL|43|10944382|Bashkia Cërrik
AL|43|10944383|Bashkia Gramsh
AL|43|10944384|Bashkia Librazhd
AL|43|10944385|Bashkia Peqin
AL|43|10944386|Bashkia Prrenjas
AL|44|10944387|Bashkia Divjakë
AL|44|10944388|Bashkia Fier
AL|44|10944390|Bashkia Mallakastër
AL|44|10944391|Bashkia Patos
AL|44|10944392|Bashkia Roskovec
AL|45|10944393|Bashkia Dropull
AL|45|10944394|Bashkia Gjirokastër
AL|45|10944395|Bashkia Kelcyrë
AL|45|10944396|Bashkia Libohovë
AL|45|10944397|Bashkia Memaliaj
AL|45|10944398|Bashkia Përmet
AL|45|10944399|Bashkia Tepelenë
AL|46|10944400|Bashkia Devoll
AL|46|10944401|Bashkia Kolonjë
AL|46|10944402|Bashkia Korçë
AL|46|10944403|Bashkia Maliq
AL|46|10944404|Bashkia Pogradec
AL|46|10944405|Bashkia Pustec
AL|47|10944406|Bashkia Has
AL|47|10944407|Bashkia Kukës
AL|47|10944408|Bashkia Tropojë
AL|48|10944409|Bashkia Kurbin
AL|48|10944410|Bashkia Lezhë
AL|48|10944411|Bashkia Mirditë
AL|49|10944412|Bashkia Fushë Arrës
AL|49|10944413|Bashkia Malësi e Madhe
AL|49|10944414|Bashkia Pukë
AL|49|10944415|Bashkia Shkodër
AL|49|10944416|Bashkia Vau i Dejës
AL|50|10944417|Bashkia Kamëz
AL|50|10944418|Bashkia Kavajë
AL|50|10944419|Bashkia Rrogozhinë
AL|50|10944420|Bashkia Tiranë
AL|50|10944421|Bashkia Vorë
AL|51|10944422|Bashkia Delvinë
AL|51|10944423|Bashkia Finiq
AL|51|10944424|Bashkia Himarë
AL|51|10944425|Bashkia Konispol
AL|51|10944426|Bashkia Sarandë
AL|51|10944427|Bashkia Selenicë
AL|51|10944428|Bashkia Vlorë
AM|08|174761|Sisian
AM|10|174959|Vayk'i Shrjan
AM|11|616200|Spandaryanskiy Rayon
AM|11|616205|Arabkir
AM|11|616233|Shaumyanskiy Rayon
AM|11|616323|Ordzhonikidzevskiy Rayon
AM|04|616436|Martuni
AM|11|616485|Leninskiy Rayon
AM|11|616624|Imeni Dvadtsati Shesti Komissarov Rayon
AM|01|7874001|Achtarak
AO|18|145530|Saurimo
AO|17|145723|Lucapa
AO|17|145775|Chitato
AO|17|145897|Cambulo
AO|04|875819|Rivungo
AO|18|875968|Muconda
AO|14|875997|Luena
AO|04|876017|Mavinga
AO|14|876125|Cameia
AO|14|876129|Bundas
AO|14|876176|Luau
AO|14|876198|Luacano
AO|14|876232|Léua
AO|04|876291|Dirico
AO|18|876307|Dala
AO|14|876631|Camanongue
AO|14|876723|Alto Zambeze
AO|17|2236396|Xá-Muteba
AO|20|2236499|Viana
AO|15|2236567|Uige Municipality
AO|16|2236714|Tomboco
AO|16|2236966|Soyo
AO|15|2236985|Songo
AO|15|2237127|Sanza Pombo
AO|15|2237144|Santa Cruz
AO|15|2237499|Quitexe Municipality
AO|15|2238174|Quimbele
AO|05|2238485|Quiculungo
AO|20|2238564|Quissama
AO|12|2238814|Quela
AO|15|2238826|Puri
AO|19|2238950|Município Pango Aluquém
AO|16|2239000|Nzeto
AO|16|2239019|Nóqui
AO|15|2239067|Negage Municipality
AO|19|2239093|Nambuangongo Municipality
AO|12|2239335|Caculama
AO|15|2239352|Mucaba
AO|16|2239519|Mbanza Congo
AO|12|2239696|Massango
AO|12|2239711|Marimba
AO|15|2239731|Maquela do Zombo
AO|12|2239859|Malanje Municipality
AO|05|2240384|Lucala
AO|17|2240415|Lubalo
AO|20|2240445|Luanda Municipality
AO|03|2240660|Cacongo
AO|12|2240685|Cunda-Dia-Baze
AO|12|2240688|Kiwaba Nzoji
AO|20|2240756|Icolo e Bengo
AO|05|2240905|Ngonguembo
AO|05|2240974|Golungo Alto
AO|19|2241454|Dembos
AO|19|2241484|Dande Municipality
AO|15|2241498|Damba
AO|16|2241620|Cuimba
AO|17|2241628|Cuilo
AO|17|2241665|Cuango
AO|05|2241967|Cazengo Municipality
AO|17|2242051|Caungula
AO|17|2242427|Capenda Camulemba
AO|12|2242475|Cahombo
AO|05|2242801|Cambambe
AO|12|2242997|Calandula
AO|12|2243120|Cacuso
AO|20|2243171|Cacuaco Municipality
AO|03|2243267|Cabinda
AO|15|2243355|Bungo
AO|19|2243420|Bula Atumba
AO|15|2243441|Buengas
AO|03|2243457|Buco Zau
AO|05|2243535|Bolongongo
AO|15|2243631|Município Bembe
AO|15|2243632|Bembe
AO|03|2243645|Belize
AO|05|2243811|Banga
AO|15|2243908|Ambuila Municipality
AO|19|2243911|Ambriz
AO|05|2243916|Ambaca
AO|15|2243921|Cangola
AO|06|3345496|Cela
AO|13|3345516|Virei
AO|08|3345667|Ucuma
AO|13|3345788|Tômbwa
AO|08|3345909|Chinjenje
AO|08|3345923|Chicala Cholohanga
AO|06|3346014|Sumbe
AO|06|3346113|Seles
AO|12|3346489|Quirima
AO|09|3346496|Quipungo
AO|09|3346556|Quilengues
AO|06|3346558|Quilenda
AO|06|3346597|Quibala
AO|06|3346659|Porto Amboim
AO|07|3346850|Ombadja
AO|02|3346941|Nharea
AO|04|3347005|Nancova
AO|13|3347017|Namibe
AO|07|3347028|Namacunde
AO|06|3347070|Mussende
AO|08|3347110|Mungo
AO|04|3347352|Menongue
AO|09|3347423|Matala
AO|12|3347614|Luquembo
AO|14|3347741|Luchazes
AO|09|3347760|Lubango
AO|08|3347852|Longonjo
AO|08|3347879|Londuimbali
AO|01|3347937|Lobito
AO|06|3347989|Libolo
AO|09|3348075|Cuvango
AO|02|3348077|Cuito
AO|08|3348093|Cachiungo
AO|09|3348165|Jamba
AO|09|3348286|Humpata
AO|08|3348311|Huambo
AO|01|3348578|Ganda
AO|08|3348773|Ecunha
AO|06|3348792|Ebo
AO|07|3348986|Cuvelai
AO|07|3349045|Curoca
AO|02|3349078|Cunhinga
AO|04|3349148|Cuito Cuanavale
AO|02|3349179|Cuemba
AO|04|3349195|Cuchi
AO|01|3349225|Cubal
AO|07|3349237|Cuanhama
AO|04|3349243|Cuangar
AO|06|3349321|Conda
AO|01|3349404|Chongoroi
AO|02|3349514|Chitembo
AO|09|3349647|Chipindo
AO|02|3349722|Chinguar
AO|09|3349949|Chicomba
AO|09|3349996|Chibia
AO|09|3350009|Gambos
AO|02|3350370|Catabola
AO|06|3350385|Cassongue
AO|12|3350771|Cangandala
AO|12|3350916|Cambundi-Catembo
AO|02|3351012|Município Camacupa
AO|02|3351013|Camacupa
AO|13|3351015|Camucuio
AO|09|3351021|Caluquembe
AO|04|3351214|Calai
AO|01|3351267|Caimbambo
AO|07|3351306|Cahama
AO|09|3351379|Caconda
AO|18|3351386|Cacolo
AO|08|3351497|Caála
AO|01|3351597|Bocoio
AO|13|3351646|Bibala
AO|01|3351661|Benguela
AO|01|3351758|Município Balombo
AO|08|3351782|Bailundo
AO|01|3351785|Baía Farta
AO|02|3351882|Andulo
AO|06|3351905|Amboim
AO|02|9212598|Barkeol
AO|20|10401828|Município Cazenga
AO|12|10402309|Kiwaba Nzoji
AO|01|10440258|Catumbela
AO|20|10440865|Belas
AO|09|10449850|Cacula
AO|05|10450082|Samba Cajú
AO|20|10629820|Município Sambizanga
AR|01|06882|Partido de Zárate
AR|08|30113|Departamento de Villaguay
AR|01|06861|Partido de Vicente López
AR|03|22168|Veinticinco de Mayo
AR|14|54119|Departamento de Veinticinco de Mayo
AR|08|30098|Departamento de Uruguay
AR|01|06840|Partido de Tres de Febrero
AR|01|06812|Partido de Tordillo
AR|01|06805|Partido de Tigre
AR|03|22161|Departamento de Tapenagá
AR|01|06791|Partido de Tandil
AR|08|30091|Departamento de Tala
AR|01|06784|Partido de Suipacha
AR|06|18175|Departamento de Sauce
AR|03|22154|Departamento de Sargento Cabral
AR|01|06778|Partido de San Vicente
AR|06|18168|Departamento de Santo Tomé
AR|06|18161|Departamento de San Roque
AR|01|06770|Partido de San Pedro
AR|14|54112|Departamento de San Pedro
AR|06|18154|Departamento de San Miguel
AR|06|18147|Departamento de San Martín
AR|06|18140|Departamento de San Luis del Palmar
AR|21|82098|Departamento de San Javier
AR|14|54105|Departamento de San Javier
AR|01|06756|Partido de San Isidro
AR|14|54098|Departamento de San Ignacio
AR|01|06749|Partido de San Fernando
AR|03|22140|Departamento de San Fernando
AR|06|18133|Departamento de San Cosme
AR|01|06742|Partido de San Cayetano
AR|01|06735|San Antonio de Areco
AR|01|06728|Partido de San Andrés de Giles
AR|01|06707|Partido de Saladillo
AR|06|18126|Departamento de Saladas
AR|01|06693|Partido de Roque Pérez
AR|01|06672|Partido de Rauch
AR|01|06658|Partido de Quilmes
AR|03|22126|Departamento del Primero de Mayo
AR|03|22119|Departamento de Presidencia de la Plaza
AR|09|34056|Departamento de Pirané
AR|09|34049|Departamento de Pilcomayo
AR|01|06638|Partido de Pilar
AR|09|34042|Departamento de Pilagás
AR|01|06630|Partido de Pila
AR|09|34035|Departamento de Patiño
AR|06|18119|Departamento de Paso de los Libres
AR|08|30084|Departamento de Paraná
AR|14|54091|Departamento de Oberá
AR|08|30077|Departamento de Nogoyá
AR|01|06581|Partido de Necochea
AR|01|06574|Partido de Navarro
AR|01|06568|Partido de Morón
AR|01|06560|Partido de Moreno
AR|06|18112|Departamento de Monte Caseros
AR|14|54084|Departamento de Montecarlo
AR|01|06547|Partido de Monte
AR|01|06539|Partido de Merlo
AR|01|06532|Partido de Mercedes
AR|06|18105|Departamento de Mercedes
AR|06|18098|Departamento de Mburucuyá
AR|01|06427|Partido de La Matanza
AR|01|06648|Partido de Presidente Perón
AR|01|06644|Partido de Pinamar
AR|01|06525|Partido de Marcos Paz
AR|01|06518|Partido de Mar Chiquita
AR|01|06511|Partido de Maipú
AR|01|06505|Partido de Magdalena
AR|01|06497|Partido de Luján
AR|01|06490|Partido de Lomas de Zamora
AR|01|06483|Partido de Lobos
AR|01|06476|Partido de Lobería
AR|03|22084|Departamento de Libertador General San Martín
AR|14|54077|Departamento de Libertador General San Martín
AR|03|22077|Departamento de Libertad
AR|14|54070|Departamento de Leandro N. Alem
AR|06|18091|Departamento de Lavalle
AR|01|06455|Partido de Las Flores
AR|01|06441|Partido de La Plata
AR|08|30070|Departamento de La Paz
AR|01|06434|Partido de Lanús
AR|09|34021|Departamento de Laishí
AR|01|06084|Partido de Benito Juárez
AR|01|06412|Partido de José C. Paz
AR|06|18084|Departamento de Ituzaingó
AR|06|18077|Departamento de Itatí
AR|01|06655|Partido de Punta Indio
AR|14|54063|Departamento de Iguazú
AR|14|54056|Departamento de Guaraní
AR|08|30056|Departamento de Gualeguaychú
AR|08|30049|Departamento de Gualeguay
AR|06|18070|Departamento de Goya
AR|01|06371|Partido de General San Martín
AR|01|06364|Partido de General Rodríguez
AR|01|06357|Partido de General Pueyrredón
AR|01|06343|Partido de General Paz
